Date,Price
2015-01-02,0.144326850771904
2015-01-05,0.14153385162353516
2015-01-06,0.14060859382152557
2015-01-07,0.14633160829544067
2015-01-08,0.14650295674800873
2015-01-09,0.14084847271442413
2015-01-12,0.12751756608486176
2015-01-13,0.13001926243305206
2015-01-14,0.13217826187610626
2015-01-15,0.13084173202514648
2015-01-16,0.13485126197338104
2015-01-19,0.13558807969093323
2015-01-20,0.12122907489538193
2015-01-21,0.13214397430419922
2015-01-22,0.1451321691274643
2015-01-23,0.13959763944149017
2015-01-26,0.13716448843479156
2015-01-27,0.14052289724349976
2015-01-28,0.13740436732769012
2015-01-29,0.1255299150943756
2015-01-30,0.12561558187007904
2015-02-02,0.1389465183019638
2015-02-03,0.15500187873840332
2015-02-04,0.1418936848640442
2015-02-05,0.14861056208610535
2015-02-06,0.1450122445821762
2015-02-09,0.15176336467266083
2015-02-10,0.1417052149772644
2015-02-11,0.1431274116039276
2015-02-12,0.13707879185676575
2015-02-13,0.1422363817691803
2015-02-16,0.1547790765762329
2015-02-17,0.16278107464313507
2015-02-18,0.15985102951526642
2015-02-19,0.14903894066810608
2015-02-20,0.1541108638048172
2015-02-23,0.14751392602920532
2015-02-24,0.15212322771549225
2015-02-25,0.15555013716220856
2015-02-26,0.15644119679927826
2015-02-27,0.1507352739572525
2015-03-02,0.1504611372947693
2015-03-03,0.14670860767364502
2015-03-04,0.14355580508708954
2015-03-05,0.14213357865810394
2015-03-06,0.1493130773305893
2015-03-09,0.14741113781929016
2015-03-10,0.14939875900745392
2015-03-11,0.14018021523952484
2015-03-12,0.14081420004367828
2015-03-13,0.13983750343322754
2015-03-16,0.13193833827972412
2015-03-17,0.1377299278974533
2015-03-18,0.13402877748012543
2015-03-19,0.14043723046779633
2015-03-20,0.14115691184997559
2015-03-23,0.1429731696844101
2015-03-24,0.1391349732875824
2015-03-25,0.14401842653751373
2015-03-26,0.1440698206424713
2015-03-27,0.14424116909503937
2015-03-30,0.13769564032554626
2015-03-31,0.13702741265296936
2015-04-01,0.13406307995319366
2015-04-02,0.13498835265636444
2015-04-07,0.1350226253271103
2015-04-08,0.14451536536216736
2015-04-09,0.14292177557945251
2015-04-10,0.14881616830825806
2015-04-13,0.14977572858333588
2015-04-14,0.15556730329990387
2015-04-15,0.16716758906841278
2015-04-16,0.177825465798378
2015-04-17,0.16672207415103912
2015-04-20,0.1678016036748886
2015-04-21,0.16050215065479279
2015-04-22,0.15938836336135864
2015-04-23,0.16214710474014282
2015-04-24,0.16545413434505463
2015-04-27,0.16046786308288574
2015-04-28,0.16389483213424683
2015-04-29,0.16744177043437958
2015-04-30,0.16271255910396576
2015-05-04,0.17134849727153778
2015-05-05,0.17820243537425995
2015-05-06,0.17516955733299255
2015-05-07,0.16615664958953857
2015-05-08,0.16737321019172668
2015-05-11,0.16853837668895721
2015-05-12,0.1691381186246872
2015-05-13,0.1824176162481308
2015-05-14,0.17727716267108917
2015-05-15,0.18183504045009613
2015-05-18,0.17448417842388153
2015-05-19,0.16829849779605865
2015-05-20,0.16843560338020325
2015-05-21,0.17225666344165802
2015-05-22,0.1692066490650177
2015-05-25,0.1692066490650177
2015-05-26,0.15848024189472198
2015-05-27,0.16459737718105316
2015-05-28,0.16135886311531067
2015-05-29,0.15885721147060394
2015-06-01,0.15806902945041656
2015-06-02,0.1630895435810089
2015-06-03,0.16413472592830658
2015-06-04,0.15589287877082825
2015-06-05,0.1566639244556427
2015-06-08,0.15961112082004547
2015-06-09,0.15919990837574005
2015-06-10,0.1618558019399643
2015-06-11,0.16370634734630585
2015-06-12,0.1653684377670288
2015-06-15,0.15674959123134613
2015-06-16,0.15734931826591492
2015-06-17,0.15553303062915802
2015-06-18,0.15419650077819824
2015-06-19,0.15061531960964203
2015-06-22,0.15070100128650665
2015-06-23,0.15716086328029633
2015-06-24,0.1543850153684616
2015-06-25,0.1499299705028534
2015-06-26,0.14604032039642334
2015-06-29,0.1458004266023636
2015-06-30,0.14821644127368927
2015-07-01,0.14610886573791504
2015-07-02,0.1464172750711441
2015-07-03,0.14384707808494568
2015-07-06,0.14369285106658936
2015-07-07,0.13385742902755737
2015-07-08,0.1371816098690033
2015-07-09,0.1388094425201416
2015-07-10,0.14235633611679077
2015-07-13,0.1402144581079483
2015-07-14,0.1427161693572998
2015-07-15,0.134491428732872
2015-07-16,0.14050577580928802
2015-07-17,0.1397518515586853
2015-07-20,0.13005352020263672
2015-07-21,0.13824397325515747
2015-07-22,0.13418301939964294
2015-07-23,0.13260658085346222
2015-07-24,0.1265408843755722
2015-07-27,0.1253242939710617
2015-07-28,0.125667005777359
2015-07-29,0.12609536945819855
2015-07-30,0.12535853683948517
2015-07-31,0.1371816098690033
2015-08-03,0.12960802018642426
2015-08-04,0.1301734447479248
2015-08-05,0.12830574810504913
2015-08-06,0.12674647569656372
2015-08-07,0.12948806583881378
2015-08-10,0.12708920240402222
2015-08-11,0.12369649857282639
2015-08-12,0.12796305119991302
2015-08-13,0.1284770965576172
2015-08-14,0.12395351380109787
2015-08-17,0.12482738494873047
2015-08-18,0.1216060221195221
2015-08-19,0.12148608267307281
2015-08-20,0.11680827289819717
2015-08-21,0.11566023528575897
2015-08-24,0.10985151678323746
2015-08-25,0.111290842294693
2015-08-26,0.11444366723299026
2015-08-27,0.11836754530668259
2015-08-28,0.12648947536945343
2015-08-31,0.13032767176628113
2015-09-01,0.1284257024526596
2015-09-02,0.12852850556373596
2015-09-03,0.12964226305484772
2015-09-04,0.1263352483510971
2015-09-07,0.12576982378959656
2015-09-08,0.12851139903068542
2015-09-09,0.13000211119651794
2015-09-10,0.1265408843755722
2015-09-11,0.12398777902126312
2015-09-14,0.1201324537396431
2015-09-15,0.12278833985328674
2015-09-16,0.12806585431098938
2015-09-17,0.12803159654140472
2015-09-18,0.12266837805509567
2015-09-21,0.12422765791416168
2015-09-22,0.12095492333173752
2015-09-23,0.1198582574725151
2015-09-24,0.11223326623439789
2015-09-25,0.11555741727352142
2015-09-28,0.10623607039451599
2015-09-29,0.10356304794549942
2015-09-30,0.11329563707113266
2015-10-01,0.11903580278158188
2015-10-02,0.11584872752428055
2015-10-05,0.12570126354694366
2015-10-06,0.12729480862617493
2015-10-07,0.1352967768907547
2015-10-08,0.1361706554889679
2015-10-09,0.14047148823738098
2015-10-12,0.1295052021741867
2015-10-13,0.12852850556373596
2015-10-14,0.12614677846431732
2015-10-15,0.12873411178588867
2015-10-16,0.12851139903068542
2015-10-19,0.1232338398694992
2015-10-20,0.12275407463312149
2015-10-21,0.12131474912166595
2015-10-22,0.12364507466554642
2015-10-23,0.1259925663471222
2015-10-26,0.12342231720685959
2015-10-27,0.12239424884319305
2015-10-28,0.12489592283964157
2015-10-29,0.12141755223274231
2015-10-30,0.11881306022405624
2015-11-02,0.11547175794839859
2015-11-03,0.1189844086766243
2015-11-04,0.13656477630138397
2015-11-05,0.12905970215797424
2015-11-06,0.12662653625011444
2015-11-09,0.129847913980484
2015-11-10,0.12881982326507568
2015-11-11,0.12564986944198608
2015-11-12,0.12098918855190277
2015-11-13,0.11891584098339081
2015-11-16,0.12069787830114365
2015-11-17,0.12588974833488464
2015-11-18,0.1301734447479248
2015-11-19,0.1298307627439499
2015-11-20,0.1292995810508728
2015-11-23,0.1276203691959381
2015-11-24,0.13089311122894287
2015-11-25,0.12722626328468323
2015-11-26,0.13169845938682556
2015-11-27,0.12965941429138184
2015-11-30,0.12792876362800598
2015-12-01,0.13245239853858948
2015-12-02,0.1318012773990631
2015-12-03,0.12976223230361938
2015-12-04,0.1219487264752388
2015-12-07,0.12148608267307281
2015-12-08,0.11189056932926178
2015-12-09,0.1147349625825882
2015-12-10,0.11749366670846939
2015-12-11,0.11072538048028946
2015-12-14,0.10863496363162994
2015-12-15,0.10894337296485901
2015-12-16,0.11603721231222153
2015-12-17,0.11274730414152145
2015-12-18,0.10930322110652924
2015-12-21,0.1090119257569313
2015-12-22,0.11024561524391174
2015-12-23,0.1097487062215805
2015-12-28,0.1116335466504097
2015-12-29,0.11410095542669296
2015-12-30,0.11207906156778336
2016-01-04,0.11135939508676529
2016-01-05,0.1052251011133194
2016-01-06,0.09758298099040985
2016-01-07,0.08930683135986328
2016-01-08,0.0893239676952362
2016-01-11,0.08180177211761475
2016-01-12,0.0837894082069397
2016-01-13,0.08401216566562653
2016-01-14,0.08632536977529526
2016-01-15,0.08310402929782867
2016-01-18,0.08418352901935577
2016-01-19,0.08437199890613556
2016-01-20,0.07940289378166199
2016-01-21,0.08389222621917725
2016-01-22,0.0898551493883133
2016-01-25,0.08680515736341476
2016-01-26,0.08968380838632584
2016-01-27,0.08666808158159256
2016-01-28,0.08233295381069183
2016-01-29,0.09136302024126053
2016-02-01,0.09136302024126053
2016-02-02,0.08863858133554459
2016-02-03,0.08575993776321411
2016-02-04,0.09597229957580566
2016-02-05,0.0924939215183258
2016-02-08,0.0931621864438057
2016-02-09,0.08839868754148483
2016-02-10,0.08498886227607727
2016-02-11,0.08457762748003006
2016-02-12,0.08598267287015915
2016-02-15,0.09062622487545013
2016-02-16,0.0870964452624321
2016-02-17,0.09173998236656189
2016-02-18,0.09081470221281052
2016-02-19,0.08809027075767517
2016-02-22,0.09033491462469101
2016-02-23,0.08841582387685776
2016-02-24,0.08721639961004257
2016-02-25,0.08973519504070282
2016-02-26,0.09494420140981674
2016-02-29,0.09804561734199524
2016-03-01,0.1034088060259819
2016-03-02,0.09681189805269241
2016-03-03,0.10265489667654037
2016-03-04,0.11704815924167633
2016-03-07,0.11550603806972504
2016-03-08,0.11063973605632782
2016-03-09,0.11111950874328613
2016-03-10,0.10949169844388962
2016-03-11,0.11339844018220901
2016-03-14,0.11386105418205261
2016-03-15,0.11216473579406738
2016-03-16,0.1107596829533577
2016-03-17,0.11444366723299026
2016-03-18,0.11416951566934586
2016-03-21,0.11017708480358124
2016-03-22,0.11026275902986526
