Date,Price
2021-12-10,24.805273056030273
2021-12-13,27.458667755126953
2021-12-14,27.4086856842041
2021-12-15,27.533645629882812
2021-12-16,27.171253204345703
2021-12-17,26.159048080444336
2021-12-20,25.409265518188477
2021-12-21,25.68001937866211
2021-12-22,25.742502212524414
2021-12-23,26.992137908935547
2021-12-27,26.896333694458008
2021-12-28,26.78386688232422
2021-12-29,27.06711769104004
2021-12-30,26.90049934387207
2022-01-03,26.65890121459961
2022-01-04,26.65890121459961
2022-01-05,27.100439071655273
2022-01-06,26.65890121459961
2022-01-07,26.83384895324707
2022-01-10,27.90020751953125
2022-01-11,28.741628646850586
2022-01-12,28.533355712890625
2022-01-13,28.279264450073242
2022-01-14,29.1331787109375
2022-01-17,29.52473258972168
2022-01-18,28.583343505859375
2022-01-19,27.329540252685547
2022-01-20,27.496158599853516
2022-01-21,27.221235275268555
2022-01-24,26.383981704711914
2022-01-25,26.538103103637695
2022-01-26,27.354530334472656
2022-01-27,26.85051155090332
2022-01-28,26.3964786529541
2022-01-31,26.142385482788086
2022-02-01,26.90049934387207
2022-02-02,26.500614166259766
2022-02-03,26.45479393005371
2022-02-04,26.4298038482666
2022-02-07,26.596420288085938
2022-02-08,27.096275329589844
2022-02-09,27.683605194091797
2022-02-10,27.112932205200195
2022-02-11,26.946317672729492
2022-02-14,26.1298885345459
2022-02-15,26.37565040588379
2022-02-16,26.242355346679688
2022-02-17,26.242355346679688
2022-02-18,26.054912567138672
2022-02-21,25.53422737121582
2022-02-22,25.196826934814453
2022-02-23,24.609498977661133
2022-02-24,23.447336196899414
2022-02-25,23.48899269104004
2022-02-28,22.64340591430664
2022-03-01,20.9314022064209
2022-03-02,19.877544403076172
2022-03-03,19.494321823120117
2022-03-04,18.357154846191406
2022-03-07,18.744539260864258
2022-03-08,18.98613739013672
2022-03-09,20.57733917236328
2022-03-10,19.27771759033203
2022-03-11,19.9858455657959
2022-03-14,20.189952850341797
2022-03-15,19.411012649536133
2022-03-16,20.481534957885742
2022-03-17,20.8939151763916
2022-03-18,20.41905403137207
2022-03-21,20.344074249267578
2022-03-22,20.139968872070312
2022-03-23,20.002506256103516
2022-03-24,21.418760299682617
2022-03-25,21.164669036865234
